node_id,label,kind,in_corpus,modularity_class,year,cited_by_within_corpus,references_made,primary_topic,source,type,subfield,field,domain,doi
W2077366304,W2077366304,reference_only,False,35,,3,0,,,,,,,
W2078594447,W2078594447,reference_only,False,35,,2,0,,,,,,,
W2081131754,W2081131754,reference_only,False,35,,10,0,,,,,,,
W2082566952,W2082566952,reference_only,False,35,,3,0,,,,,,,
W2083133776,W2083133776,reference_only,False,35,,14,0,,,,,,,
W2091296848,W2091296848,reference_only,False,35,,2,0,,,,,,,
W2091354492,W2091354492,reference_only,False,19,,6,0,,,,,,,
W2095467291,W2095467291,reference_only,False,35,,5,0,,,,,,,
W2117916152,W2117916152,reference_only,False,35,,17,0,,,,,,,
W2128018947,W2128018947,reference_only,False,35,,9,0,,,,,,,
W2131563149,W2131563149,reference_only,False,35,,2,0,,,,,,,
W2136956122,W2136956122,reference_only,False,35,,2,0,,,,,,,
W2137957893,W2137957893,reference_only,False,35,,2,0,,,,,,,
W2141024349,W2141024349,reference_only,False,35,,8,0,,,,,,,
W2143991825,W2143991825,reference_only,False,35,,2,0,,,,,,,
W2145829663,W2145829663,reference_only,False,35,,2,0,,,,,,,
W2147682570,W2147682570,reference_only,False,35,,3,0,,,,,,,
W2148794849,W2148794849,reference_only,False,35,,2,0,,,,,,,
W2163189132,A FRAMEWORK FOR SONIFICATION OF VICON MOTION CAPTURE DATA,publication,True,3,2005.0,6,10,Music Technology and Sound Studies,,article,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,
W2164263004,W2164263004,reference_only,False,35,,2,0,,,,,,,
W2164553222,W2164553222,reference_only,False,35,,3,0,,,,,,,
W2166630190,W2166630190,reference_only,False,35,,2,0,,,,,,,
W2166732736,W2166732736,reference_only,False,35,,2,0,,,,,,,
W2167449101,W2167449101,reference_only,False,35,,2,0,,,,,,,
W2167752831,W2167752831,reference_only,False,35,,2,0,,,,,,,
W2167880628,W2167880628,reference_only,False,35,,2,0,,,,,,,
W2171689108,"Terminal Feedback Outperforms Concurrent Visual, Auditory, and Haptic Feedback in Learning a Complex Rowing-Type Task",publication,True,35,2013.0,5,65,Motor Control and Adaptation,Journal of Motor Behavior,article,Cognitive Neuroscience,Neuroscience,Life Sciences,https://doi.org/10.1080/00222895.2013.826169
W2208145366,W2208145366,reference_only,False,35,,6,0,,,,,,,
W2266111988,W2266111988,reference_only,False,35,,6,0,,,,,,,
W2777451167,W2777451167,reference_only,False,35,,2,0,,,,,,,
W4253077363,W4253077363,reference_only,False,35,,6,0,,,,,,,
W4253372616,W4253372616,reference_only,False,35,,5,0,,,,,,,
W9697418,W9697418,reference_only,False,19,,7,0,,,,,,,
W438288536,W438288536,reference_only,False,19,,3,0,,,,,,,
W1512324647,W1512324647,reference_only,False,28,,2,0,,,,,,,
W1612857394,"Compatibility and Resource Competition between Modalities of Input, Central Processing, and Output",publication,True,28,1983.0,7,13,Human-Automation Interaction and Safety,Human Factors The Journal of the Human Factors and Ergonomics Society,article,Social Psychology,Psychology,Social Sciences,https://doi.org/10.1177/001872088302500209
W2014723599,W2014723599,reference_only,False,19,,8,0,,,,,,,
W2077008179,W2077008179,reference_only,False,19,,3,0,,,,,,,
W2080529943,W2080529943,reference_only,False,19,,7,0,,,,,,,
W2086300018,W2086300018,reference_only,False,19,,3,0,,,,,,,
W2113089263,W2113089263,reference_only,False,19,,2,0,,,,,,,
W2151268880,W2151268880,reference_only,False,19,,6,0,,,,,,,
W2156406342,Effects of Localized Auditory Information on Visual Target Detection Performance Using a Helmet-Mounted Display,publication,True,8,1998.0,2,9,Human-Automation Interaction and Safety,Human Factors The Journal of the Human Factors and Ergonomics Society,article,Social Psychology,Psychology,Social Sciences,https://doi.org/10.1518/001872098779591304
W2161238168,W2161238168,reference_only,False,19,,5,0,,,,,,,
W2163514131,Intelligibility of Sonifications for Respiratory Monitoring in Anesthesia,publication,True,19,2001.0,3,11,Healthcare Technology and Patient Monitoring,Proceedings of the Human Factors and Ergonomics Society Annual Meeting,article,Surgery,Medicine,Health Sciences,https://doi.org/10.1177/154193120104501708
W2266493323,W2266493323,reference_only,False,19,,4,0,,,,,,,
W2465654022,"ANESTHESIA MONITORING, ALARM PROLIFERATION, AND ECOLOGICAL INTERFACE DESIGN",publication,True,19,2000.0,2,16,Healthcare Technology and Patient Monitoring,,article,Surgery,Medicine,Health Sciences,
W2777955129,W2777955129,reference_only,False,19,,2,0,,,,,,,
W4238979334,W4238979334,reference_only,False,28,,2,0,,,,,,,
W4244767237,W4244767237,reference_only,False,19,,3,0,,,,,,,
W2035486824,Embodied Aesthetics in Auditory Display,publication,True,5,2014.0,18,58,Multisensory perception and integration,Organised Sound,article,Experimental and Cognitive Psychology,Psychology,Social Sciences,https://doi.org/10.1017/s1355771813000423
W6854706,W6854706,reference_only,False,5,,5,0,,,,,,,
W180218206,W180218206,reference_only,False,14,,5,0,,,,,,,
W605263502,W605263502,reference_only,False,5,,14,0,,,,,,,
W607096944,W607096944,reference_only,False,5,,4,0,,,,,,,
W1503135079,W1503135079,reference_only,False,5,,4,0,,,,,,,
W1527457427,Sonification Design and Aesthetics,publication,True,5,2011.0,13,0,Innovative Human-Technology Interaction,Northumbria Research Link (Northumbria University),book-chapter,Human-Computer Interaction,Computer Science,Physical Sciences,
W1536258620,W1536258620,reference_only,False,5,,5,0,,,,,,,
W1576420969,W1576420969,reference_only,False,0,,19,0,,,,,,,
W1581387623,W1581387623,reference_only,False,3,,2,0,,,,,,,
W1858862969,W1858862969,reference_only,False,5,,2,0,,,,,,,
W1939733999,W1939733999,reference_only,False,5,,5,0,,,,,,,
W1964705252,W1964705252,reference_only,False,5,,2,0,,,,,,,
W1968008571,The aesthetic turn in sonification towards a social and cultural medium,publication,True,3,2011.0,16,8,Tactile and Sensory Interactions,AI & Society,article,Cognitive Neuroscience,Neuroscience,Life Sciences,https://doi.org/10.1007/s00146-011-0335-5
W1968060331,W1968060331,reference_only,False,5,,5,0,,,,,,,
W1990746512,W1990746512,reference_only,False,5,,3,0,,,,,,,
W2001478204,Can Micro-Gestural Inflections Be Used to Improve the Soniculatory Effectiveness of Parameter Mapping Sonifications?,publication,True,5,2014.0,12,36,Neuroscience and Music Perception,Organised Sound,article,Cognitive Neuroscience,Neuroscience,Life Sciences,https://doi.org/10.1017/s135577181300040x
W2008942963,W2008942963,reference_only,False,5,,3,0,,,,,,,
W2015153621,W2015153621,reference_only,False,1,,30,0,,,,,,,
W2043220715,W2043220715,reference_only,False,5,,5,0,,,,,,,
W2048701323,W2048701323,reference_only,False,5,,7,0,,,,,,,
W2072020524,A perceptual framework for the auditory display of scientific data,publication,True,1,2005.0,13,14,Hearing Loss and Rehabilitation,ACM Transactions on Applied Perception,article,Cognitive Neuroscience,Neuroscience,Life Sciences,https://doi.org/10.1145/1101530.1101532
W2073980376,W2073980376,reference_only,False,6,,5,0,,,,,,,
W2094906616,An embodied music cognition approach to multilevel interactive sonification,publication,True,5,2012.0,8,24,Tactile and Sensory Interactions,Journal on Multimodal User Interfaces,article,Cognitive Neuroscience,Neuroscience,Life Sciences,https://doi.org/10.1007/s12193-011-0084-2
W2100531634,W2100531634,reference_only,False,3,,13,0,,,,,,,
W2107019937,W2107019937,reference_only,False,5,,3,0,,,,,,,
W2107797578,W2107797578,reference_only,False,5,,3,0,,,,,,,
W2128543131,W2128543131,reference_only,False,0,,4,0,,,,,,,
W2132049932,W2132049932,reference_only,False,5,,5,0,,,,,,,
W2146939832,W2146939832,reference_only,False,5,,4,0,,,,,,,
W2155172052,W2155172052,reference_only,False,5,,5,0,,,,,,,
W2160109669,W2160109669,reference_only,False,5,,15,0,,,,,,,
W2172653878,<i>Life Music:</i> The Sonification of Proteins,publication,True,6,1999.0,15,0,Plant and Biological Electrophysiology Studies,Leonardo,article,Plant Science,Agricultural and Biological Sciences,Life Sciences,https://doi.org/10.1162/002409499552966
W2219590493,W2219590493,reference_only,False,5,,5,0,,,,,,,
W2259765076,W2259765076,reference_only,False,5,,3,0,,,,,,,
W2269086507,W2269086507,reference_only,False,5,,2,0,,,,,,,
W2290743373,W2290743373,reference_only,False,5,,7,0,,,,,,,
W2324143460,W2324143460,reference_only,False,6,,3,0,,,,,,,
W2337506100,W2337506100,reference_only,False,5,,2,0,,,,,,,
W2341369563,PARAMETER MAPPING SONIC ARTICULATION AND THE PERCEIVING BODY,publication,True,5,2010.0,6,25,Multisensory perception and integration,,article,Experimental and Cognitive Psychology,Psychology,Social Sciences,
W2518542036,Investigating concurrent auditory icon recognition,publication,True,1,2006.0,3,21,Multisensory perception and integration,,article,Experimental and Cognitive Psychology,Psychology,Social Sciences,
W2618037547,W2618037547,reference_only,False,5,,15,0,,,,,,,
W2624469092,W2624469092,reference_only,False,5,,3,0,,,,,,,
W2771462505,W2771462505,reference_only,False,5,,2,0,,,,,,,
W3110909889,W3110909889,reference_only,False,5,,3,0,,,,,,,
W3216119896,W3216119896,reference_only,False,6,,5,0,,,,,,,
W4210890610,W4210890610,reference_only,False,5,,11,0,,,,,,,
W4231563569,W4231563569,reference_only,False,5,,5,0,,,,,,,
W4236690658,W4236690658,reference_only,False,5,,3,0,,,,,,,
W4245967894,W4245967894,reference_only,False,5,,7,0,,,,,,,
W268431760,Development and Evaluation of Sonified Weather Maps for Blind Users,publication,True,1,2012.0,0,9,Tactile and Sensory Interactions,,book-chapter,Cognitive Neuroscience,Neuroscience,Life Sciences,https://doi.org/10.1007/978-1-4471-2867-0_8
W65833265,W65833265,reference_only,False,1,,2,0,,,,,,,
W2144865115,W2144865115,reference_only,False,1,,5,0,,,,,,,
W2148465050,W2148465050,reference_only,False,1,,2,0,,,,,,,
W2168440500,W2168440500,reference_only,False,1,,2,0,,,,,,,
W108443521,Nonvisual Route following with Guidance from a Simple Haptic or Auditory Display,publication,True,26,2007.0,2,13,Tactile and Sensory Interactions,Journal of Visual Impairment & Blindness,article,Cognitive Neuroscience,Neuroscience,Life Sciences,https://doi.org/10.1177/0145482x0710100403
W62008916,W62008916,reference_only,False,26,,9,0,,,,,,,
W1967114222,W1967114222,reference_only,False,26,,3,0,,,,,,,
W1991212035,W1991212035,reference_only,False,8,,4,0,,,,,,,
W2020856473,W2020856473,reference_only,False,26,,2,0,,,,,,,
W2101733545,Navigation performance in a virtual environment with bonephones,publication,True,8,2005.0,6,5,Tactile and Sensory Interactions,,article,Cognitive Neuroscience,Neuroscience,Life Sciences,
W2111026707,W2111026707,reference_only,False,26,,5,0,,,,,,,
W2112114480,W2112114480,reference_only,False,26,,4,0,,,,,,,
W2164665417,W2164665417,reference_only,False,1,,6,0,,,,,,,
W2537974947,W2537974947,reference_only,False,26,,2,0,,,,,,,
W4321508265,W4321508265,reference_only,False,26,,6,0,,,,,,,
W2165878107,W2165878107,reference_only,False,6,,3,0,,,,,,,
W6720197,W6720197,reference_only,False,19,,8,0,,,,,,,
W1492323064,W1492323064,reference_only,False,19,,4,0,,,,,,,
W1977491210,W1977491210,reference_only,False,19,,2,0,,,,,,,
W2007467497,W2007467497,reference_only,False,19,,2,0,,,,,,,
W2031217208,W2031217208,reference_only,False,19,,2,0,,,,,,,
W2041768030,W2041768030,reference_only,False,19,,9,0,,,,,,,
W2053456338,Advanced Patient Monitoring Displays: Tools for Continuous Informing,publication,True,19,2005.0,17,54,Healthcare Technology and Patient Monitoring,Anesthesia & Analgesia,article,Surgery,Medicine,Health Sciences,https://doi.org/10.1213/01.ane.0000154080.67496.ae
W2094493170,W2094493170,reference_only,False,28,,3,0,,,,,,,
W2100355186,W2100355186,reference_only,False,19,,2,0,,,,,,,
W2104969481,W2104969481,reference_only,False,19,,2,0,,,,,,,
W2154045510,W2154045510,reference_only,False,19,,5,0,,,,,,,
W2158083620,W2158083620,reference_only,False,19,,3,0,,,,,,,
W2418682818,W2418682818,reference_only,False,19,,6,0,,,,,,,
W2609429672,An auditory display tool for DNA sequence analysis,publication,True,14,2017.0,14,20,Music Technology and Sound Studies,BMC Bioinformatics,article,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,https://doi.org/10.1186/s12859-017-1632-x
W205588460,W205588460,reference_only,False,14,,6,0,,,,,,,
W1964623168,W1964623168,reference_only,False,14,,3,0,,,,,,,
W1997730991,W1997730991,reference_only,False,14,,3,0,,,,,,,
W2040661759,W2040661759,reference_only,False,14,,7,0,,,,,,,
W2043885551,W2043885551,reference_only,False,14,,2,0,,,,,,,
W2086613807,W2086613807,reference_only,False,14,,8,0,,,,,,,
W2103863014,W2103863014,reference_only,False,14,,9,0,,,,,,,
W2105639722,W2105639722,reference_only,False,14,,5,0,,,,,,,
W2297487857,W2297487857,reference_only,False,14,,2,0,,,,,,,
W2325764434,More of an Art than a Science: Using Microbial DNA Sequences to Compose Music,publication,True,14,2016.0,8,1,Species Distribution and Climate Change,Journal of Microbiology and Biology Education,article,Ecological Modeling,Environmental Science,Physical Sciences,https://doi.org/10.1128/jmbe.v17i1.1028
W2332288444,Chromas from chromatin: sonification of the epigenome,publication,True,14,2016.0,4,6,Animal Vocal Communication and Behavior,F1000Research,article,Developmental Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,https://doi.org/10.12688/f1000research.8001.1
W2403095248,W2403095248,reference_only,False,14,,7,0,,,,,,,
W2473138506,W2473138506,reference_only,False,14,,4,0,,,,,,,
W2536229134,W2536229134,reference_only,False,14,,14,0,,,,,,,
W2927437977,W2927437977,reference_only,False,14,,4,0,,,,,,,
W4233545748,W4233545748,reference_only,False,14,,10,0,,,,,,,
W2003797042,Data sonification and sound visualization,publication,True,0,1999.0,7,18,Music Technology and Sound Studies,Computing in Science & Engineering,article,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,https://doi.org/10.1109/5992.774840
W1510543252,W1510543252,reference_only,False,0,,2,0,,,,,,,
W1521590293,W1521590293,reference_only,False,0,,2,0,,,,,,,
W1566459067,W1566459067,reference_only,False,0,,5,0,,,,,,,
W1590947159,W1590947159,reference_only,False,1,,11,0,,,,,,,
W1992468098,W1992468098,reference_only,False,0,,5,0,,,,,,,
W1999854131,W1999854131,reference_only,False,31,,7,0,,,,,,,
W2007992085,W2007992085,reference_only,False,1,,8,0,,,,,,,
W2167631164,W2167631164,reference_only,False,0,,5,0,,,,,,,
W2326334770,W2326334770,reference_only,False,0,,2,0,,,,,,,
W2395589661,W2395589661,reference_only,False,0,,3,0,,,,,,,
W4249776044,W4249776044,reference_only,False,8,,4,0,,,,,,,
W1510730631,The quest for auditory direct manipulation : the sonified Towers of Hanoi,publication,True,1,2000.0,0,8,Tactile and Sensory Interactions,,article,Cognitive Neuroscience,Neuroscience,Life Sciences,
W2032899567,W2032899567,reference_only,False,1,,8,0,,,,,,,
W2076408193,W2076408193,reference_only,False,1,,4,0,,,,,,,
W2115647291,W2115647291,reference_only,False,1,,3,0,,,,,,,
W2158233643,Creative Aspects of Sonification,publication,True,3,2004.0,6,3,Neuroscience and Music Perception,Leonardo,article,Cognitive Neuroscience,Neuroscience,Life Sciences,https://doi.org/10.1162/0024094041139427
W2748622947,Congruency effects with dynamic auditory stimuli: design implications,publication,True,1,1997.0,3,14,Neuroscience and Music Perception,,article,Cognitive Neuroscience,Neuroscience,Life Sciences,
W2552249845,Sonification and textification: Proposing methods for classifying unspoken words from EEG signals,publication,True,0,2016.0,0,11,EEG and Brain-Computer Interfaces,Biomedical Signal Processing and Control,article,Cognitive Neuroscience,Neuroscience,Life Sciences,https://doi.org/10.1016/j.bspc.2016.10.012
W143061200,Real-Time Wireless Sonification of Brain Signals,publication,True,0,2013.0,4,9,EEG and Brain-Computer Interfaces,,book-chapter,Cognitive Neuroscience,Neuroscience,Life Sciences,https://doi.org/10.1007/978-94-007-4792-0_24
W1502009149,W1502009149,reference_only,False,0,,2,0,,,,,,,
W2106006415,W2106006415,reference_only,False,0,,3,0,,,,,,,
W2137784590,W2137784590,reference_only,False,0,,3,0,,,,,,,
W2768907898,W2768907898,reference_only,False,0,,2,0,,,,,,,
W3144793845,W3144793845,reference_only,False,0,,2,0,,,,,,,
W2129504844,A Novel Sonification Strategy for Auditory Display of Heart Rate and Oxygen Saturation Changes in Clinical Settings,publication,True,19,2012.0,10,26,Healthcare Technology and Patient Monitoring,Human Factors The Journal of the Human Factors and Ergonomics Society,article,Surgery,Medicine,Health Sciences,https://doi.org/10.1177/0018720812455433
W190966408,W190966408,reference_only,False,19,,10,0,,,,,,,
W1668218310,W1668218310,reference_only,False,19,,2,0,,,,,,,
W1882154482,W1882154482,reference_only,False,19,,6,0,,,,,,,
W1985737286,W1985737286,reference_only,False,19,,9,0,,,,,,,
W2036815415,W2036815415,reference_only,False,19,,2,0,,,,,,,
W2046603149,W2046603149,reference_only,False,19,,2,0,,,,,,,
W2063086325,W2063086325,reference_only,False,19,,2,0,,,,,,,
W2069390420,W2069390420,reference_only,False,19,,2,0,,,,,,,
W2131920995,W2131920995,reference_only,False,19,,2,0,,,,,,,
W2150674874,W2150674874,reference_only,False,19,,2,0,,,,,,,
W3021760326,W3021760326,reference_only,False,19,,2,0,,,,,,,
W2125444231,Auditory Displays in Human–Machine Interfaces,publication,True,1,2004.0,4,28,Human-Automation Interaction and Safety,Proceedings of the IEEE,article,Social Psychology,Psychology,Social Sciences,https://doi.org/10.1109/jproc.2004.825905
W13770256,Auditory display of directions and states for mobile systems,publication,True,1,2002.0,4,4,Vehicle Noise and Vibration Control,,article,Automotive Engineering,Engineering,Physical Sciences,
W88117868,Some Perspectives on Performed Sound and Music in Virtual Environments,publication,True,1,1997.0,2,27,Tactile and Sensory Interactions,PRESENCE Virtual and Augmented Reality,article,Cognitive Neuroscience,Neuroscience,Life Sciences,https://doi.org/10.1162/pres.1997.6.4.482
W196590334,W196590334,reference_only,False,1,,2,0,,,,,,,
W588944751,W588944751,reference_only,False,5,,3,0,,,,,,,
W1500021736,W1500021736,reference_only,False,1,,7,0,,,,,,,
W1546460500,W1546460500,reference_only,False,1,,7,0,,,,,,,
W1552815313,W1552815313,reference_only,False,6,,2,0,,,,,,,
W1570896577,Auditory Displays in Human–Machine Interfaces of Mobile Robots for Non-Speech Communication with Humans,publication,True,1,2001.0,4,4,Human-Automation Interaction and Safety,Journal of Intelligent & Robotic Systems,article,Social Psychology,Psychology,Social Sciences,https://doi.org/10.1023/a:1013953213049
